"player_id","match_id","kills","deaths","creep_score","gold_per_min","tower_kills","roshan_kills","team_fight","obs_wards_planted","camps_stacked","runes_grabbed","first_blood","stuns","total"
113457795,6174015045,2.7,2.4,0.462,1.016,1,0,2.0000001,0.5,1,4.25,0,1.1360962,16.4640963
196931374,6173957756,1.8,-0.3,0.855,0.956,0,0,1.5,0,0,0.75,0,0,5.561
301750126,6173957756,4.2,1.5,1.089,1.26,1,1,1.7647059,1,1,3,0,1.272644,18.0863499
363724571,6173957756,2.1,-0.3,0.57,0.77,1,0,1.6764705,0,0.5,0.5,0,0.08346583,6.89993633
343084576,6173957756,1.5,-0.3,0.24,0.636,0,0,1.85294115,3,0,0.5,0,0.2960083,7.72494945
148526973,6173957756,0,-0.6,0.222,0.552,0,0,1.6764705,6,0,2,0,2.5885767,12.4390472
116585378,6173957756,5.4,0.9,1.074,1.424,7,1,2.28,0,0,1,4,2.4778155,26.5558155
119576842,6173957756,1.5,0.9,0.318,0.71,0,0,1.56,2.5,2,1.75,0,1.5233215,12.7613215
87012746,6173957756,3.3,2.1,0.561,1.062,0,0,2.52,0,1,1.5,0,2.97678835,15.01978835
108717482,6173957756,1.2,0.6,0.264,0.798,0,0,1.86,6.5,1.5,0.75,0,0.124230955,13.596230955
113457795,6173957756,3,0.3,0.801,1.128,1,0,1.56,1.5,1.5,3.5,0,0,14.289
100594231,6172939997,1.2,0,0.096,0.492,0,0,1.96875,8,1.5,1.5,0,5.5958465,20.3525965
345803031,6172939997,0.9,0.6,0.303,0.57,0,0,1.96875,2,1,1.5,0,1.48596065,10.32771065
156328257,6172939997,1.5,0.9,0.591,0.734,0,0,2.15625,0,0,0,0,0.799267,6.680517
324277900,6172939997,3,0.9,0.963,1.052,1,1,2.15625,0.5,0.5,2,0,1.9476975,15.0189475
389022189,6172939997,3,1.2,1.158,1.234,3,0,1.875,0,0.5,1.5,4,2.48038885,19.94738885
196931374,6172939997,3.3,1.2,0.996,1.236,3,0,2.2894737,0,0.5,1.25,0,0.2776123,14.049086
301750126,6172939997,1.2,0.6,1.077,1.19,1,0,1.8157896,0.5,0.5,1.75,0,2.8823696,12.5151592
363724571,6172939997,3,1.8,0.9,1.128,3,1,2.1315789,0,1,1.25,0,0.14018308,15.34976198
343084576,6172939997,2.4,1.8,0.543,0.93,0,0,2.2894737,1.5,1.5,1.5,0,0.06020752,12.52268122
148526973,6172939997,1.5,0,0.144,0.692,1,0,2.1315789,8.5,0.5,1.25,0,7.3108625,23.0284414
100594231,6172869551,0,2.7,0.072,0.506,0,0,1.68,3.5,2.5,1,0,0,11.958
345803031,6172869551,0.9,2.1,0.225,0.662,0,0,1.8,3,3.5,1,0,0.6745451,13.8615451
156328257,6172869551,1.8,3,0.573,0.918,0,0,2.4,0,0,0,0,2.4571663,11.1481663
324277900,6172869551,3.6,2.7,0.762,1.23,0,0,2.64,0.5,0.5,3.25,4,0.120292985,19.302292985
389022189,6172869551,1.2,2.7,1.143,1.474,6,1,1.92,0,1.5,0.75,0,0.998999,18.685999
196931374,6172869551,0.6,1.2,0.567,0.788,0,1,2.0000001,0,0,0,0,0.34561525,6.50061535
301750126,6172869551,1.2,2.1,0.855,1.038,2,0,2.4999999,1,1,2.25,0,1.0949085,15.0379084
363724571,6172869551,0,2.1,0.471,0.704,0,0,1.00000002,0,0.5,0.75,0,1.45413715,6.97913717
343084576,6172869551,0,0.6,0.072,0.43,0,0,1.5,0.5,0.5,0.5,0,2.6268772,6.7288772
148526973,6172869551,0,1.5,0.135,0.436,0,0,2.4999999,6,2,0.5,0,1.17714235,14.24814225
135495981,6170172917,2.1,0.3,0.774,0.98,0,0,1.5833334,0,0.5,3,0,0.10512941,9.34246281
173378701,6170172917,3.3,2.1,0.783,1.146,1,0,2.5833333,1,2,2,0,0.305615235,16.217948535
323792491,6170172917,0.9,0.3,0.207,0.654,0,1,1.9166667,7.5,0,2,0,-0.01609497,14.46157173
156029808,6170172917,2.7,0,0.312,0.762,0,0,2.3333334,1,1,0.5,0,1.6355236,10.242857
337575662,6170172917,1.8,1.8,1.344,1.368,4,0,1.33333335,0,0,0.5,0,0.08696289,12.23229624
196931374,6170172917,3.3,1.5,1.191,1.22,3,0,1.54285722,0,0,0.5,4,0,16.25385722
301750126,6170172917,3.6,1.8,0.846,1.048,0,1,1.9714287,1.5,0.5,3.25,0,5.6952427,21.2106714
363724571,6170172917,1.5,0.6,0.624,0.754,0,0,2.0571429,0,0,0.5,0,3.2581913,9.2933342
343084576,6170172917,1.8,0.3,0.261,0.6,0,0,1.54285722,1.5,2,1.25,0,0,9.25385722
148526973,6170172917,0.3,0,0.168,0.472,0,0,1.28571429,7,0,1,0,0,10.22571429
135495981,6170120000,0.6,0.6,0.603,0.778,0,0,1.3125,0.5,0.5,0.75,0,0,5.6435
323792491,6170120000,0.6,0.9,0.168,0.474,0,0,1.3125,4.5,6,1.25,4,0.9691101,20.1736101
173378701,6170120000,1.8,0.3,0.597,0.826,1,0,1.875,0.5,0.5,1.5,0,2.80625935,11.70425935
156029808,6170120000,0.6,0.3,0.345,0.64,0,0,1.6875,2,0.5,0.75,0,0.03670044,6.85920044
337575662,6170120000,1.2,0.9,0.744,0.874,0,0,1.875,0,0,0.5,0,0,6.093
196931374,6170120000,3.3,2.7,1.314,1.642,2,0,1.575,0,1,1.75,0,0.43865965,15.71965965
301750126,6170120000,3.6,2.7,0.759,1.25,1,0,2.025,1,0,2.25,0,0.2755298,14.8595298
363724571,6170120000,1.5,2.4,0.654,1.026,5,0,2.1,0,0.5,0.75,0,-0.002600082,13.927399918
343084576,6170120000,2.7,1.5,0.321,0.814,1,0,2.1,1.5,0,1.25,0,1.8376484,13.0226484
148526973,6170120000,0.9,0.9,0.039,0.55,0,0,1.725,6,2,0.75,0,4.0883667,16.9523667
100594231,6130125720,1.5,1.2,1.05,1.142,1,0,1.28571429,0,1.5,0.5,0,1.0117671,10.18948139
399862798,6130125720,0.3,0.9,0.138,0.48,0,0,1.28571429,1,1,0.75,0,1.31970465,7.17341894
162641196,6130125720,0.3,1.2,0.654,0.852,0,0,1.42857144,0,1.5,0.5,0,0.89598825,7.33055969
324277900,6130125720,4.2,1.8,1.062,1.41,2,2,2.14285719,0,0.5,4.25,0,0,19.36485719
148526973,6130125720,0,0.9,0.171,0.508,1,0,1.85714292,7,2,0.5,0,0,13.93614292
101460882,6130125720,0.3,2.4,0.132,0.586,0,0,2.29999995,7,0,0,0,0.68529055,13.4032905
193815691,6130125720,1.8,1.2,0.165,0.64,0,0,2.20000005,0.5,0.5,1.25,4,5.57755,17.83255005
104758571,6130125720,1.5,1.2,0.573,0.96,0,0,2.6000001,0.5,1.5,2,0,2.4649875,13.2979876
184138153,6130125720,0.3,1.2,0.486,0.81,1,0,2.29999995,0,0,0,0,0.5778114,6.67381135
392565237,6130125720,5.1,2.7,1.404,1.784,6,0,2.29999995,0,1,1.75,0,0,22.03799995
101460882,6130076505,0,1.5,0.078,0.49,0,0,1.61538471,3.5,0.5,0.25,0,0,7.93338471
193815691,6130076505,0.9,1.2,0.123,0.624,0,0,2.3076924,1,0,0.5,0,2.267486,8.9221784
104758571,6130076505,3,1.8,0.585,1.228,1,1,2.53846158,0,2.5,2.25,0,0,15.90146158
184138153,6130076505,2.4,2.4,0.378,0.926,0,0,2.65384608,0,0,0.25,4,0.35352315,13.36136923
392565237,6130076505,1.5,3,0.87,1.448,4,0,2.1923076,0,2,0.75,0,1.4320236,17.1923312
100594231,6130076505,1.5,2.7,0.657,1.13,3,0,1.5882354,0,0,0.5,0,0.10164185,11.17687725
324277900,6130076505,1.2,1.5,0.639,1.03,0,0,1.5882354,1,0.5,1.75,0,0,9.2072354
162641196,6130076505,0.6,1.5,0.327,0.758,0,0,1.94117652,0,0.5,0.5,0,-0.03864746,6.08752906
399862798,6130076505,0.9,0.6,0.117,0.554,0,0,2.4705882,1.5,0,0.25,0,0.68382935,7.07541755
148526973,6130076505,0.6,0.9,0.102,0.452,0,0,1.41176472,3,4,0.75,0,1.3891259,12.60489062
100594231,6127115681,3.3,2.7,1.374,1.69,6,1,1.95652182,0,1.5,2,0,0.8450472,22.36556902
399862798,6127115681,1.5,1.5,0.111,0.63,0,0,2.6086956,0.5,0,0.5,0,3.268191,10.6178866
162641196,6127115681,0.6,1.5,0.645,0.89,0,0,1.6956522,0.5,0,0,0,0.64121095,6.47186315
324277900,6127115681,1.5,2.1,1.056,1.406,4,0,1.8260868,0.5,0,3,0,1.2262146,16.6143014
148526973,6127115681,0,2.7,0.108,0.538,0,0,1.43478261,6,2.5,0.25,0,0,13.53078261
153727297,6127115681,1.8,2.1,1.107,1.262,2,0,2.35714281,0,0.5,0.5,0,0,11.62614281
248388120,6127115681,1.2,1.8,0.645,0.876,0,0,1.92857139,0.5,0,1.5,4,2.0641905,14.51376189
385295772,6127115681,0,1.5,0.069,0.388,0,0,0.8571429,5,1,0.5,0,0,9.3141429
190738832,6127115681,0.6,1.2,0.159,0.478,0,0,1.28571429,2.5,0.5,1,0,1.9785927,9.70130699
292829433,6127115681,0.6,1.5,0.63,0.898,2,0,1.92857139,0,0.5,1,0,1.2015956,10.25816699
153727297,6127069720,0.3,0.9,0.465,0.658,0,0,1.2,0,1.5,0,0,0.12663574,5.14963574
248388120,6127069720,0,1.5,0.597,0.836,0,0,0.6,1,1,1.5,0,0,7.033
292829433,6127069720,1.2,2.1,0.576,0.798,1,0,2.4,0,0,0,0,0,8.074
190738832,6127069720,0,1.8,0.069,0.332,0,0,1.8,2,1,0.75,0,6.4279205,14.1789205
385295772,6127069720,0,-0.3,0.114,0.38,0,0,1.8,3.5,0.5,0.5,0,1.17297775,7.66697775
100594231,6127069720,2.7,2.4,1.047,1.4,4,1,1.13793102,0,3,1.25,0,0,17.93493102
324277900,6127069720,1.2,2.7,0.63,0.984,1,0,2.0689656,1,0.5,1.5,0,2.7071885,14.2901541
162641196,6127069720,2.4,2.7,0.645,0.994,1,0,1.9655172,0,0,0.75,0,0,10.4545172
399862798,6127069720,1.2,2.7,0.3,0.666,0,0,2.37931038,1.5,1,1,4,2.50332165,17.24863203
148526973,6127069720,1.2,3,0.288,0.698,0,0,1.86206889,4,5.5,1.5,0,0,18.04806889
100471531,6071453424,0.6,2.1,0.132,0.642,1,0,2.52631581,2,2.5,0.75,0,1.5535055,13.80382131
102099826,6071453424,0.9,1.5,0.177,0.662,0,1,2.44736838,5.5,1,0.25,0,0,13.43636838
99983413,6071453424,2.1,2.4,0.894,1.18,3,0,2.52631581,0,0.5,1.25,0,2.6634465,16.51376231
132309493,6071453424,5.4,3,1.017,1.556,4,0,2.3684211,0,3,0.5,0,0,20.8414211
113435203,6071453424,2.1,2.4,0.84,1.198,1,1,2.2894737,1,0.5,3.75,0,0.6456328,16.7231065
127077041,6071453424,0.6,0.3,0.183,0.464,0,0,2.25,5.5,3,0.75,0,0.16366211,13.21066211
155494381,6071453424,0.9,0,0.141,0.54,0,0,1.7499999,3,1,1.25,0,1.2140173,9.7950172
113874152,6071453424,0,0.3,0.585,0.712,0,0,1.00000002,0,0,0.25,0,0.2508545,3.09785452
152545459,6071453424,1.2,1.5,0.864,1.02,0,0,2.25,0,0.5,0.25,0,0,7.584
164532005,6071453424,0.9,1.5,0.864,0.954,1,0,2.0000001,0,3,2,4,1.509375,17.7273751
127077041,6071325564,0,1.2,0.195,0.51,0,0,1.38461538,5,1,0.25,0,0,9.53961538
155494381,6071325564,0,0.3,0.267,0.51,0,0,2.3076924,4.5,6.5,1.25,0,2.4204145,18.0551069
113874152,6071325564,0.6,0.6,0.642,0.666,1,0,1.38461538,0,1,0.25,0,2.3083069,8.45092228
152545459,6071325564,0.6,1.8,1.578,1.352,1,0,2.0769231,0,0.5,0.25,0,4.812008,13.9689311
164532005,6071325564,2.7,1.5,1.098,1.088,0,1,2.7692307,0.5,1,3.25,0,0.50336185,15.40859255
100471531,6071325564,0.9,0.9,0.141,0.64,1,0,1.78125,3,1,1.5,0,6.0111195,16.8733695
102099826,6071325564,1.2,1.5,0.138,0.638,0,0,2.15625,6.5,2,1,0,0,15.13225
99983413,6071325564,1.2,2.7,0.591,0.812,0,0,1.78125,0,0.5,0.5,0,0,8.08425
132309493,6071325564,2.4,3,1.839,1.784,10,1,1.96875,0,0.5,1,4,0,27.49175
113435203,6071325564,3.6,3,1.044,1.268,1,0,2.34375,1,0,3.25,0,6.0535015,22.5592515
100471531,6071205619,1.5,1.2,0.147,0.564,0,0,1.7777778,2,0,1,0,3.963759,12.1525368
102099826,6071205619,0.3,2.1,0.258,0.594,0,0,2.1111111,7,4,1,4,0.386313485,21.749424585
99983413,6071205619,1.8,3,0.948,0.992,0,0,2.3333334,0,0,0.25,0,0.2956238,9.6189572
132309493,6071205619,2.7,3,1.674,1.638,3,1,2.1111111,0,1,0.5,0,0,16.6231111
113435203,6071205619,1.8,1.8,0.939,1.06,3,1,2.2222221,1,1.5,2.75,0,0.501709,17.5729311
127077041,6071205619,0,0.9,0.096,0.418,0,0,1.38461538,5.5,2.5,1.5,0,0,12.29861538
155494381,6071205619,0.3,0.9,0.342,0.612,0,0,1.61538471,4,3,1,0,2.6983948,14.46777951
113874152,6071205619,0.6,2.4,0.657,0.862,1,0,2.0769231,0,0,2,0,6.406096,16.0020191
152545459,6071205619,0.9,1.5,1.302,1.11,1,1,1.61538471,0,0.5,0.25,0,0.39133105,9.56871576
164532005,6071205619,2.1,1.2,1.395,1.268,3,0,2.53846158,0.5,1,3.5,0,1.7214554,18.22291698
127077041,6071087562,0.6,0.9,0.216,0.702,0,0,1.83870972,10,2,1,0,4.46956175,21.72627147
155494381,6071087562,0,1.2,0.186,0.624,0,0,2.3225805,3.5,4,3.5,0,1.71689185,17.04947235
113874152,6071087562,1.2,1.2,1.422,1.236,2,0,2.8064517,0,1,3,0,0.52956795,14.39401965
152545459,6071087562,5.4,2.1,1.848,1.574,4,3,2.7096774,0,0,3,0,0,23.6316774
164532005,6071087562,1.8,1.8,1.314,1.132,2,0,2.2258065,0,1.5,2.5,0,0,14.2718065
100471531,6071087562,1.2,0.9,0.273,0.644,0,0,1.84615392,2,3.5,1.25,4,0.9464326,16.55958652
102099826,6071087562,0,0.3,0.162,0.484,0,0,1.96153842,10,1.5,0.5,0,0,14.90753842
99983413,6071087562,0.6,1.2,0.573,0.626,1,0,2.3076924,0,0.5,0.25,0,3.258583,10.3152754
132309493,6071087562,3.6,1.2,2.076,1.52,4,1,2.65384608,0,1,0.25,0,0.7115152,18.01136128
113435203,6071087562,2.4,2.1,1.674,1.22,2,0,2.53846158,1,1.5,2.5,0,3.1347437,20.06720528
100471531,6070996580,0.3,0.6,0.174,0.542,0,0,1.5,3,1,0.25,0,1.178982,8.544982
102099826,6070996580,0.6,0.9,0.138,0.448,0,0,1.875,5,1.5,1.25,0,0.303259275,12.014259275
99983413,6070996580,0,0.9,0.423,0.552,0,0,1.875,0,0,0,0,0,3.75
132309493,6070996580,1.2,2.1,0.942,1.004,0,0,2.625,0,0.5,0.25,0,1.0853325,9.7063325
113435203,6070996580,0.3,1.8,0.816,0.806,0,0,1.125,0.5,0,1,0,3.11982515,9.46682515
127077041,6070996580,1.2,2.1,0.189,0.68,0,0,1.9655172,3.5,2,0.5,0,3.0376692,15.1721864
155494381,6070996580,0.9,2.7,0.282,0.734,0,0,1.7586207,5,4,3.25,0,1.9416455,20.5662662
113874152,6070996580,0.3,2.4,0.813,0.988,0,0,1.65517242,0,0,0.5,0,2.7313945,9.38756692
152545459,6070996580,5.1,2.4,0.642,1.168,2,3,2.2758621,0,0.5,1.25,4,0.05518799,22.39105009
164532005,6070996580,1.2,3,1.236,1.424,3,0,1.9655172,0,1.5,3,0,0,16.3255172
127077041,6070834296,0,1.2,0.384,0.638,0,0,2.02173918,7,1.5,1,0,0.1910481,13.93478728
155494381,6070834296,1.5,1.5,0.174,0.63,1,0,1.6956522,6,4.5,3,0,9.669578,29.6692302
113874152,6070834296,3,0.6,0.858,0.898,1,0,2.3478261,1,0,2.5,4,0.35194092,16.55576702
152545459,6070834296,3.9,1.5,2.289,1.668,5,3,2.54347818,0,0.5,2,0,4.030481,26.43095918
164532005,6070834296,5.4,2.1,1.944,1.544,0,0,2.6086956,0.5,0.5,4.75,0,1.3792773,20.7259729
389033587,6070834296,2.7,1.8,2.571,1.616,3,0,1.7777778,0,2,1.5,0,0,16.9647778
301750126,6070834296,2.4,1.2,2.073,1.34,2,0,2.2222221,0.5,1,3,0,4.316451,20.0516731
297926352,6070834296,0.9,-0.3,0.975,0.798,0,0,2.5555557,0,1,0.75,0,4.3965025,11.0750582
237325411,6070834296,0.9,-0.9,0.375,0.636,0,1,2.0000001,10,2,0.75,0,1.132063,17.8930631
143278997,6070834296,1.2,-0.6,0.246,0.536,0,0,2.4444444,4.5,0.5,0.5,0,2.748916,12.0753604
127077041,6070754852,0.6,1.2,0.195,0.534,1,0,1.42857144,7.5,2,2.5,0,1.3315796,18.28915104
155494381,6070754852,0.9,1.8,0.171,0.604,0,0,1.85714292,2,1,2,4,5.5654232,19.89756612
113874152,6070754852,2.1,0,0.825,0.952,1,1,1.42857144,0,0,1,0,1.45780905,9.76338049
152545459,6070754852,2.1,1.2,1.116,1.168,0,0,1.7142858,0,0.5,0.5,0,0.4425063,8.7407921
164532005,6070754852,0.6,0.9,0.837,1.316,0,0,1.57142865,0.5,1,2,0,1.7757473,10.50017595
389033587,6070754852,3,2.1,1.818,1.79,7,1,1.9090908,0,1,1,0,0,20.6170908
301750126,6070754852,2.7,2.4,0.855,1.14,1,0,2.18181825,1,0.5,1.75,0,4.351553,17.87837125
297926352,6070754852,1.2,2.4,0.678,0.904,0,0,2.3636364,0,1,1.25,0,1.9834837,11.7791201
237325411,6070754852,0.9,0,0.072,0.674,0,0,2.0000001,5.5,2.5,2,0,7.2936945,20.9396946
143278997,6070754852,1.8,1.8,0.198,0.674,0,0,2.5454547,3.5,2,0.25,0,0.358728025,13.126182725
127077041,6070682293,0.9,1.8,0.234,0.726,0,0,2.0357142,5,5,1.5,0,-0.08500366,17.11071054
155494381,6070682293,0.6,2.1,0.318,0.688,0,1,2.4642858,5.5,1.5,1.5,0,2.3100145,17.9803003
113874152,6070682293,0.9,3,0.657,0.97,1,0,2.35714281,0,0,2,0,4.3698307,15.25397351
152545459,6070682293,2.1,2.7,1.263,1.31,4,0,2.57142861,0.5,0,2.25,0,3.905583,20.60001161
164532005,6070682293,3.9,2.4,1.467,1.48,4,1,2.25,0,1,2.75,0,0,20.247
389033587,6070682293,1.5,2.1,1.941,1.388,2,0,1.8,0,1.5,1.25,4,0,17.479
301750126,6070682293,0,2.1,1.284,1.01,0,0,1.5,1,0.5,1,0,1.30574835,9.69974835
297926352,6070682293,0.6,0.6,0.939,0.822,1,1,1.8,0,3,1.75,0,0,11.511
237325411,6070682293,0,0.3,0.045,0.446,0,0,1.2,5.5,1,0.5,0,0,8.991
143278997,6070682293,0.9,1.5,0.18,0.444,0,0,1.8,4,2,0,0,4.0733855,14.8973855
127077041,6069602989,0.3,0.6,0.285,0.6,0,0,2.0357142,7.5,1.5,3,0,1.1443838,16.965098
155494381,6069602989,0.9,0,0.261,0.582,0,0,1.92857139,8,4,2,0,2.4120555,20.08362689
113874152,6069602989,0.9,0.6,0.675,0.644,0,0,2.4642858,0,0,0.25,0,0,5.5332858
152545459,6069602989,4.8,0.9,3.267,2.122,7,1,2.67857139,0,0.5,2,0,0,24.26757139
164532005,6069602989,1.5,0.9,1.335,1.028,1,0,2.35714281,1,0,2.5,0,5.975537,17.59567981
100471531,6069602989,1.8,0.6,0.582,0.812,2,1,2.175,3.5,4.5,2,0,2.64966585,21.61866585
102099826,6069602989,1.5,0.9,0.636,0.852,0,0,1.65,12,1.5,1,0,2.7722245,22.8102245
99983413,6069602989,1.2,0,0.795,0.778,1,0,1.875,0,0,1.25,0,0,6.898
132309493,6069602989,2.7,2.7,2.835,2.104,6,3,2.625,0,1,1.25,0,0,24.214
113435203,6069602989,4.8,2.4,1.989,1.436,0,0,2.85,1,0.5,5,4,4.556114,28.531114
100471531,6069479087,0.6,0.6,0.117,0.616,0,0,2.0294118,2.5,3,1.5,0,6.08011475,17.04252655
102099826,6069479087,0.6,0.9,0.288,0.63,0,0,1.85294115,10.5,1,1.25,0,0,17.02094115
99983413,6069479087,2.1,1.2,0.879,0.77,0,0,1.6764705,0,0,0.75,0,1.51077755,8.88624805
132309493,6069479087,4.8,2.1,2.307,1.822,5,1,2.3823528,0,0.5,1.5,0,1.4739646,22.8853174
113435203,6069479087,2.1,1.2,1.668,1.312,1,2,2.2058823,0.5,0,3.25,4,1.76908265,21.00496495
127077041,6069479087,0.3,0.3,0.225,0.604,0,0,2.29999995,11,2.5,2,0,8.418923,27.64792295
155494381,6069479087,1.5,0.6,0.873,0.942,0,0,2.0000001,2.5,0.5,2.75,0,2.44246885,14.10746895
113874152,6069479087,0.6,0.9,0.972,0.816,2,1,2.29999995,0,0,1.25,0,3.695065,13.53306495
152545459,6069479087,3,1.5,1.542,1.226,3,0,2.0000001,0,1,0.5,0,0,13.7680001
164532005,6069479087,3.6,1.5,1.653,1.362,0,0,2.80000002,0.5,0.5,3.5,0,1.0001441,16.41514412
389033587,6068281552,3,1.8,2.601,1.636,2,0,2.29999995,0,1.5,2.75,0,0.20253906,17.78953901
301750126,6068281552,3.9,1.5,2.418,1.596,4,3,2.80000002,0.5,0,4,4,0.09794922,27.81194924
156328257,6068281552,0.3,1.2,1.17,0.858,1,0,2.29999995,0,0.5,1.75,0,3.4237377,12.50173765
237325411,6068281552,0.9,1.2,0.189,0.558,0,0,1.5,12,1.5,3,0,5.2575653,26.1045653
143278997,6068281552,0.9,1.2,0.417,0.66,0,0,2.1,4,3.5,1.25,0,0.7258911,14.7528911
127077041,6068281552,2.4,0,0.537,0.722,1,0,2.1111111,11.5,1.5,1.25,0,1.02822025,22.04833135
155494381,6068281552,0.6,0.6,0.303,0.598,0,0,1.4444445,4.5,1.5,2.25,0,3.952591,15.7480355
113874152,6068281552,1.2,2.1,1.485,1.004,3,0,2.3333334,0,1.5,1,0,0.37628175,13.99861515
152545459,6068281552,1.8,1.8,2.682,1.58,2,2,2.5555557,0,0.5,2.5,0,2.09727785,19.51483355
164532005,6068281552,2.1,1.5,2.256,1.37,3,1,2.7777777,1,0.5,2.25,0,1.22003175,18.97380945
389033587,6068152791,1.2,1.8,1.767,1.412,0,0,2.6666667,0,2,0.5,0,4.361072,15.7067387
301750126,6068152791,2.7,1.2,1.275,1.212,5,1,2.3333334,1,1,2,0,2.366753,21.0870864
156328257,6068152791,0.9,0.9,0.918,0.918,0,0,2.0000001,0,1,0.5,0,3.29700775,10.43300785
237325411,6068152791,0,-0.3,0.195,0.482,0,0,2.0000001,7,2.5,2.5,0,1.64705085,16.02405095
143278997,6068152791,0.6,1.2,0.279,0.642,0,0,1.8333333,2.5,2.5,0.75,0,0.4603506,10.7646839
127077041,6068152791,2.1,2.1,0.147,0.652,0,0,2.3823528,4,4,1.5,0,1.8469785,18.7283313
155494381,6068152791,1.8,2.1,0.264,0.696,0,0,2.0294118,5.5,0.5,1.25,4,7.0845765,25.2239883
113874152,6068152791,2.1,1.2,0.843,0.938,1,0,1.7647059,0,0.5,0.5,0,0.12542725,8.97113315
152545459,6068152791,3.3,2.4,1.821,1.69,7,2,2.1176472,0,0,1.75,0,0,22.0786472
164532005,6068152791,0.9,1.8,1.095,1.086,1,0,1.85294115,1.5,0.5,2.75,0,4.1155775,16.59951865
389033587,6067999061,3.3,2.7,3.471,1.784,3,0,2.3225805,0,1,2.25,0,0.74002685,20.56760735
301750126,6067999061,2.1,2.4,2.043,1.356,3,1,2.2258065,1,0,0.5,0,9.523368,25.1481745
156328257,6067999061,0.3,1.5,3.033,1.462,1,0,2.03225808,0,0.5,2.75,0,3.9966495,16.57390758
237325411,6067999061,1.8,1.8,0.309,0.738,0,0,1.83870972,8,3.5,2,0,5.698412,25.68412172
143278997,6067999061,1.8,1.2,0.615,0.652,0,1,1.9354839,5,1,1.75,4,1.9028713,20.8553552
127077041,6067999061,0.6,0,0.276,0.608,1,0,1.6666668,10.5,5,2.25,0,0.5164795,22.4171463
155494381,6067999061,1.5,1.2,0.537,0.672,0,0,2.0000001,4,2.5,1.5,0,3.9199955,17.8289956
113874152,6067999061,1.2,1.5,1.92,1.21,3,0,2.3333334,0,0,0.5,0,1.1506714,12.8140048
152545459,6067999061,1.5,1.5,3.354,1.964,3,2,1.5,0,0,3,0,0,17.818
164532005,6067999061,0.6,1.2,1.155,0.924,1,0,2.8333332,0.5,1.5,3,0,1.9908081,14.7031413
116585378,6066057020,0.3,2.1,1.275,1.26,0,1,1.7499999,0,1,1.5,0,1.86803,12.0530299
108717482,6066057020,0.3,1.2,0.174,0.61,0,0,2.4999999,6,2.5,1,0,4.093472,18.3774719
119576842,6066057020,0,0.3,0.075,0.386,0,0,1.7499999,2,0,1.25,0,1.01712525,6.77812515
87012746,6066057020,0,0.9,0.549,0.686,0,0,1.5,0,0.5,0.25,0,0,4.385
113457795,6066057020,2.7,1.2,0.888,1.144,3,0,2.4999999,0.5,1.5,1.75,4,0.75612925,19.93812915
127077041,6066057020,0.6,3,0.192,0.672,0,0,1.8999999,6.5,2.5,0.75,0,0.1137207,16.2277206
155494381,6066057020,1.5,2.1,0.396,0.824,0,0,2.0000001,1.5,1.5,0.5,0,0.7083296,11.0283297
113874152,6066057020,0.6,1.2,0.534,0.828,2,0,1.8999999,0,1,1,0,2.34832915,11.41032905
152545459,6066057020,2.4,2.7,1.509,1.56,4,1,1.8999999,0,0.5,0.75,0,0,16.3189999
164532005,6066057020,3.9,2.4,0.9,1.258,1,0,2.4999999,0.5,0.5,2.5,0,0.54111115,15.99911105
127077041,6066006419,0.6,0.6,0.078,0.426,1,0,2.1666666,5,1.5,0.75,4,0.7023926,16.8230592
155494381,6066006419,0.3,1.2,0.063,0.39,0,0,2.3333334,1.5,1,2,0,0.7909704,9.5773038
113874152,6066006419,1.2,0.9,0.426,0.744,1,0,1.8333333,0,0.5,1.25,0,0,7.8533333
152545459,6066006419,1.5,1.2,0.609,0.828,0,0,2.0000001,1,0,0.5,0,0.4735438,8.1105439
164532005,6066006419,1.8,2.1,0.594,0.926,0,0,1.5,0,0,0,0,1.582373,8.502373
116585378,6066006419,1.8,2.7,1.302,1.598,4,1,1.69999998,0,2,1,0,1.6607298,18.76072978
108717482,6066006419,0.9,0.9,0.126,0.592,0,0,1.60000008,6,2,0.25,0,3.87339975,16.24139983
119576842,6066006419,0.6,1.8,0.21,0.61,1,0,2.1,1,1,0.75,0,0.249938965,9.319938965
113457795,6066006419,3.9,2.1,0.501,1.026,0,0,2.20000005,0.5,0,2.5,0,0.234130385,12.961130435
87012746,6066006419,1.8,2.1,0.444,0.918,2,0,2.0000001,0,0.5,0.5,0,3.46471825,13.72671835
116585378,6065946205,1.2,1.8,1.716,1.27,2,0,2.0769231,0,0,1.75,4,0,15.8129231
108717482,6065946205,0.6,0.6,0.18,0.506,0,0,2.3076924,5.5,2,0.75,0,0.49501465,12.93870705
119576842,6065946205,0.9,1.2,0.402,0.496,0,0,2.7692307,3.5,1,0.25,0,1.2462963,11.763527
113457795,6065946205,0.9,0.9,1.092,0.888,1,1,1.84615392,0,1.5,1.75,0,0.2508545,11.12700842
87012746,6065946205,0.3,0.9,0.726,0.696,1,0,1.61538471,0,0,1,0,3.427334,9.66471871
127077041,6065946205,0.9,2.7,0.24,0.694,0,0,1.875,3,2.5,0.75,0,0.5615967,13.2205967
155494381,6065946205,0.9,1.2,0.162,0.702,0,0,1.6875,6,2.5,2,0,5.5468437,20.6983437
113874152,6065946205,2.7,2.4,0.939,1.17,3,0,2.25,0,0,0.75,0,0,13.209
